GTIN Code;GTIN Name;GPC Segmentation Code;GPC Brick Code;GPC Class Code;GPC Family Code;GTIN Image;Brand Code;Brand;Brand Image;Brand Link;Brand Owner;Brand Owner Code;Brand Owner Link;Brand Owner Wikipedia Link;Brand Owner Image;GCP Code;GLN Code;Logistical Owner (GLN);GLN Country ISO Code;GLN City;GLN Postal Code;GLN Address2;GLN Address3;GLN Address4;GLN Last Change;GLN Return Code;Number of Units;Package Type Code;Package Type Name;Weight (g);Weight (oz);Volume (ml);Volume (fl oz);Alcohol by Volume;Alcohol by Weight;Registration;Registration Country ISO Code;Ingredients;SERV_SIZE_G;SERV_SIZE_ML;SERV_CT;CAL;CAL_FROM_FAT;TOT_FAT_G;TOT_FAT_DV;SAT_FAT_G;SAT_FAT_DV;TRANS_FAT_G;CHOL_MG;CHOL_DV;SOD_MG;SOD_DV;POT_MG;POT_DV;TOT_CARB_G;TOT_CARB_DV;DIET_FIBER_G;DIET_FIBER_DV;SUGARS_G;PROTEIN_G;VITAMIN_A;VITAMIN_C;CALCIUM;IRON
0857063002508;Artisan Roasted Chicken Broth;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002508.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;32.0;;;;;GS1 US;US;Chicken Stock,Carrot Stock,Onion Stock,Celery Stock,Sea Salt,Chicken Fat,Toasted Onion Powder,Natural Flavor,Spices.;0.0;240.0;4.0;20.0;5.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;530.0;22.0;115.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;2;0.0;0.0;0.0
0857063002607;Tikka Masala;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002607.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;7.0;;;;;GS1 US;US;Water,Tomato Paste,Sugar,Canola Oil,Cream,Salt,Modified Corn Starch,Spices,Lemon Juice Concentrate,Yogurt Powder (Cultured Nonfat Milk),Dehydrated Garlic,Paprika,Soy Lecithin,Natural Flavors,Lactic Acid,Turmeric,Sunflower Oil,Xanthan Gum,Natural Smoke Flavor.CONTAINS: MILK,SOY.;30.0;0.0;7.0;35.0;20.0;2.0;3.0;0.5;2.0;0.0;4.99;1.0;240.0;10.0;0.0;0.0;4.0;1.0;0.0;0.0;3.0;0.99;4;6.0;0.0;2.0
0857063002652;Harissa;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-085/0857063002652.jpg;MEJZBY;Saffron Road;http://product.okfn.org.s3.amazonaws.com/images/brand/MEJZBY.jpg;http://www.saffronroadfood.com;;;;;;0857063002;0857063002003;American Halal;US;Stamford;06905;1177 Summer St;;CT;;0;1;;;;7.0;;;;;GS1 US;US;Water,Roasted Red Pepper Puree,Tomato Paste,Red Bell Pepper,Pear Juice Concentrate,Non-Gmo Native Corn Starch,Lemon Juice Concentrate,Sea Salt,Spices,Onion,Garlic.;30.0;0.0;7.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;7.0;0.0;0.0;3.0;1.0;0.0;2.0;1.0;0.0;7;26.0;0.0;4.0
0012000012068;Flavored Water - Raspberry;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000012068.jpg;48MHLZ;Aquafina;http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg;http://www.aquafina.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;0012000;0012000000003;Pepsi-Cola North America Inc.;US;Purchase;10577;700 Anderson Hill Road;;NY;;0;6;;;;;;16.9;;;GS1 US;US;FILTERED WATER,NATURAL FLAVOR,CITRIC ACID,SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR),PHOSPHORIC ACID,SODIUM BENZOATE (PRESERVES FRESHNESS),SODIUM CITRATE,SUCRALOSE,CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR);0.0;240.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
0012000031144;Flavored Water - Peach Mango;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000031144.jpg;48MHLZ;Aquafina;http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg;http://www.aquafina.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;0012000;0012000000003;Pepsi-Cola North America Inc.;US;Purchase;10577;700 Anderson Hill Road;;NY;;0;6;;;;16.9;;;;;GS1 US;US;FILTERED WATER,NATURAL FLAVOR,CITRIC ACID,SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR),PHOSPHORIC ACID,POTASSIUM CITRATE,POTASSIUM SORBATE (PRESERVES FRESHNESS),SUCRALOSE,ACESULFAME POTASSIUM,CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR);0.0;240.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0
0033383007038;Fuji WAXF 2 1/2\ 5lb;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007038.jpg;8RB56Z;Washington Fruit & Produce Co.;http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg;http://www.washfruit.com;;;;;;0033383;0033383000008;Produce Marketing Association Inc.;US;Newark;19714-6036;P.O. Box 6036;;DE;;0;1;;;2268.0;389.0;;;;;GS1 US;US;Apple;242.0;0.0;1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;7.0;34.0;11.0;5.0;20.0;25.0;1.0;2;8.0;2.0;4.0
0033383010243;Cripps Pink WAXF 3lb 2 ½”;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383010243.jpg;8RB56Z;Washington Fruit & Produce Co.;http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg;http://www.washfruit.com;;;;;;0033383;0033383000008;Produce Marketing Association Inc.;US;Newark;19714-6036;P.O. Box 6036;;DE;;0;1;;;1360.0;233.0;;;;;GS1 US;US;Apple;242.0;0.0;1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;7.0;34.0;11.0;5.0;20.0;25.0;1.0;2;8.0;2.0;4.0
0033383300504;D'anjou US#1 2 1/8 3lb;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383300504.jpg;8RB56Z;Washington Fruit & Produce Co.;http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg;http://www.washfruit.com;;;;;;0033383;0033383000008;Produce Marketing Association Inc.;US;Newark;19714-6036;P.O. Box 6036;;DE;;0;1;;;1360.0;233.0;;;;;GS1 US;US;Pear;166.0;0.0;1.0;100.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;8.0;4.0;16.0;17.0;1.0;0;10.0;2.0;0.0
0033383310664;Dark Sweet 4 Lb;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310664.jpg;8RB56Z;Washington Fruit & Produce Co.;http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg;http://www.washfruit.com;;;;;;0033383;0033383000008;Produce Marketing Association Inc.;US;Newark;19714-6036;P.O. Box 6036;;DE;;0;1;;;1814.0;311.0;;;;;GS1 US;US;Cherry;140.0;0.0;1.0;90.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;9.0;22.0;7.0;3.0;12.0;19.0;2.0;2;15.0;2.0;2.0
0033383310695;Rainier 1 Lb;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383310695.jpg;8RB56Z;Washington Fruit & Produce Co.;http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg;http://www.washfruit.com;;;;;;0033383;0033383000008;Produce Marketing Association Inc.;US;Newark;19714-6036;P.O. Box 6036;;DE;;0;1;;;454.0;78.0;;;;;GS1 US;US;Cherry;140.0;0.0;1.0;90.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;9.0;22.0;7.0;3.0;12.0;19.0;2.0;2;15.0;2.0;2.0
0039400016069;Original Baked Beans;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400016069.jpg;D13UVY;Bush's best;http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg;http://www.bushbeans.com;;;;;;0039400;0039400000006;Bush Brothers and Company;US;Knoxville;37950;P.O. Box 52330;;TN;;0;1;;;;8.3;;;;;GS1 US;US;;130.0;0.0;1.0;140.0;10.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;550.0;23.0;0.0;0.0;29.0;10.0;5.0;20.0;12.0;6.0;0;0.0;4.0;10.0
0039400018940;Refried Black Beans;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018940.jpg;D13UVY;Bush's best;http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg;http://www.bushbeans.com;;;;;;0039400;0039400000006;Bush Brothers and Company;US;Knoxville;37950;P.O. Box 52330;;TN;;0;1;;;;16.0;;;;;GS1 US;US;;130.0;0.0;1.0;150.0;25.0;3.0;5.0;1.0;5.0;0.0;2.0;1.0;440.0;18.0;580.0;17.0;23.0;7.0;7.0;28.0;2.0;8.0;0;0.0;3.0;10.0
0039400019183;Texas Ranchero;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019183.jpg;D13UVY;Bush's best;http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg;http://www.bushbeans.com;;;;;;0039400;0039400000006;Bush Brothers and Company;US;Knoxville;37950;P.O. Box 52330;;TN;;0;1;;;624.0;22.0;;;;;GS1 US;US;;130.0;0.0;1.0;120.0;20.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;630.0;26.0;0.0;0.0;20.0;7.0;5.0;20.0;2.0;6.0;0;0.0;4.0;8.0
0073410000267;12 Grain;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410000267.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;680.0;24.0;;;;;GS1 US;US;WHOLE WHEAT FLOUR,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,SUGAR,SUNFLOWER SEEDS,WHEAT GLUTEN,WHEAT,RYE,CELLULOSE FIBER,OATS,YEAST,SOYBEAN OIL,GROUND CORN,SALT,MOLASSES,BUCKWHEAT,BROWN RICE,CALCIUM PROPIONATE (PRESERVATIVE),MONOGLYCERIDES,TRITICALE,BARLEY,FLAXSEED,MILLET,CALCIUM SULFATE,DATEM,GRAIN VINEGAR,CALCIUM CARBONATE,CITRIC ACID,SOY LECITHIN,NUTS [WALNUTS AND/OR HAZELNUTS (FILBERTS) AND/OR ALMONDS],WHEY,SOY FLOUR,NONFAT MILK;43.0;0.0;16.0;110.0;15.0;1.5;2.0;0.0;0.0;0.0;0.0;0.0;170.0;7.0;0.0;0.0;21.0;7.0;3.0;12.0;3.0;5.0;0;0.0;4.0;6.0
0073410025901;Double Fiber;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410025901.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;680.0;24.0;;;;;GS1 US;US;WHOLE WHEAT FLOUR,WATER,SUGAR,INULIN (CHICKORY ROOT FIBER),WHEAT GLUTEN,WHEAT FIBER,YEAST,SOYBEAN OIL,CELLULOSE FIBER,POLYDEXTROSE,WHEAT BRAN,MOLASSES,SALT,DATEM,CALCIUM PROPIONATE (PRESERVATIVE),MONOGLYCERIDES,GRAIN VINEGAR,CALCIUM SULFATE,CITRIC ACID,SOY LECITHIN,CALCIUM CARBONATE,WHEY,NONFAT MILK;43.0;0.0;16.0;100.0;15.0;1.5;2.0;0.0;0.0;0.0;0.0;0.0;170.0;7.0;0.0;0.0;21.0;7.0;6.0;24.0;2.0;4.0;0;0.0;2.0;6.0
0073410032107;Melba Thin;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410032107.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;454.0;16.0;;;;;GS1 US;US;UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,RYE FLOUR,SUGAR,SOYBEAN OIL,SALT,GROUND CARAWAY,WHEAT GLUTEN,YEAST,PRESERVATIVES (CALCIUM PROPIONATE,SODIUM PROPIONATE),GRAIN VINEGAR,DATEM,MONO- AND DIGLYCERIDES,FUMARIC ACID,LACTIC ACID,CALCIUM LACTATE,ETHOXYLATED MONO- AND DIGLYCERIDES,CITRIC ACID,GLUCONO DELTA LACTONE,POTASSIUM CITRATE,SODIUM DIACETATE,SOY LECITHIN,CALCIUM CARBONATE,POLYSORBATE 60,CALCIUM SULFATE,PHOSPHORIC ACID.;41.0;0.0;11.0;110.0;15.0;1.5;2.0;0.0;0.0;0.0;0.0;0.0;290.0;12.0;0.0;0.0;20.0;7.0;0.99;3.0;2.0;2.0;0;0.0;4.0;6.0
0073410133101;Onion Sandwich Rolls;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410133101.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;552.0;19.5;;;;;GS1 US;US;ENRICHED WHEAT FLOUR [FLOUR,MALTED BARLEY FLOUR,REDUCED IRON,NIACIN,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WATER,HIGH FRUCTOSE CORN SYRUP,YEAST,DEHYDRATED ONIONS,SOYBEAN OIL,POPPY SEEDS,WHEAT GLUTEN,SALT,MONO- AND DIGLYCERIDES,CORN FLOUR,CALCIUM PROPIONATE (PRESERVATIVE),DATEM,GRAIN VINEGAR,MONOCALCIUM PHOSPHATE,CALCIUM SULFATE,SPICE & COLORING,SOY LECITHIN,NATURAL & ARTIFICIAL FLAVOR,CALCIUM IODATE,SOY FLOUR.;69.0;0.0;8.0;210.0;30.0;3.5;5.0;0.5;3.0;0.0;0.0;0.0;380.0;16.0;0.0;0.0;39.0;13.0;2.0;8.0;4.0;6.0;0;0.0;15.0;15.0
0073410310250;Stuffing Herb Seasoned;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410310250.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;396.0;14.0;;;;;GS1 US;US;ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WHOLE WHEAT FLOUR,HIGH FRUCTOSE CORN SYRUP,SALT,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED). CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SPICES,YEAST,PARSLEY,WHEAT GLUTEN,DISTILLED VINEGAR,ONION POWDER,SOY LECITHIN,CORNSTARCH,SOY FLOUR.;27.0;0.0;15.0;110.0;25.0;2.5;4.0;0.0;0.0;0.0;0.0;0.0;340.0;14.0;0.0;0.0;18.0;6.0;1.0;4.0;2.0;3.0;0;0.0;0.0;4.0
0073410311271;Stuffing Cornbread;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410311271.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;396.0;14.0;;;;;GS1 US;US;ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON,THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],YELLOW CORN MEAL,HIGH FRUCTOSE CORN SYRUP,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED),SALT. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: WHEAT GLUTEN,DEHYDRATED ONION,YEAST,SPICES,DISTILLED VINEGAR,RED PEPPER,PAPRIKA (COLOR),SOY LECITHIN,SOY FLOUR.;27.0;0.0;15.0;110.0;25.0;2.5;4.0;0.0;0.0;0.0;0.0;0.0;240.0;10.0;0.0;0.0;19.0;6.0;0.99;3.0;2.0;3.0;0;0.0;0.0;0.0
0073410312063;Stuffing Sage & Onion;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410312063.jpg;R1TS5M;Arnold;http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg;http://www.arnoldbread.com;;;;;;0073410;0071330000008;Orograin Bakeries Manufacturing, Inc.;US;Horsham;19044;255 Business Center Dr;;PA;;0;1;;;396.0;14.0;;;;;GS1 US;US;ENRICHED FLOUR [WHEAT FLOUR,MALTED BARLEY FLOUR,NIACIN,IRON THIAMIN MONONITRATE (VITAMIN B1),RIBOFLAVIN (VITAMIN B2),FOLIC ACID],WHOLE WHEAT FLOUR,HIGH FRUCTOSE CORN SYRUP,SALT,PARTIALLY HYDROGENATED VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED),DEHYDRATED ONION. CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: YEAST,SPICES,WHEAT GLUTEN,DISTILLED VINEGAR,SOY LECITHIN,CORNSTARCH,SOY FLOUR.;27.0;0.0;15.0;110.0;25.0;2.5;4.0;0.0;0.0;0.0;0.0;0.0;340.0;14.0;0.0;0.0;18.0;6.0;0.99;3.0;2.0;3.0;0;0.0;0.0;2.0
0087684001035;Grape Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001035.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER,HIGH FRUCTOSE CORN SYRUP,GRAPE AND PEAR JUICE CONCENTRATES,CITRIC ACID,NATURAL FLAVOR,VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684001059;Orange Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001059.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;WATER; HIGH FRUCTOSE CORN SYRUP; APPLE,ORANGE,AND WATER EXTRACTED ORANGE JUICE CONCENTRATES; CITRIC ACID; NATURAL FLAVOR; VITAMIN E ACETATE.;0.0;177.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;17.0;6.0;0.0;0.0;16.0;0.0;0;0.0;0.0;0.0
0087684001325;Citrus Juice;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001325.jpg;6LW2P5;CapriSun;http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg;http://www.caprisun.com;;;;;;0087684;0087684000007;Capri Sun, Inc.;US;Winnetka;60093;3 Lakes Dr;;IL;;0;10;;;;;177.0;;;;GS1 US;US;APPLE,GRAPE,PEAR,ORANGE,AND TANGERINE JUICES FROM CONCENTRATE (WATER; GRAPE,APPLE,PEAR,TANGERINE,AND ORANGE JUICE CONCENTRATES); CITRIC ACID (FOR TARTNESS); NATURAL FLAVOR.;0.0;177.0;10.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;23.0;8.0;0.0;0.0;21.0;0.0;0;0.0;0.0;0.0
0836093001040;Juice Grapefruit;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001040.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609300;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE.AND GRAPEFRUIT JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,GUM ARABIC,RED RADISH JUICE (COLOR);0.0;360.0;1.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;31.0;10.0;0.0;0.0;29.0;0.0;0;0.0;0.0;0.0
0836093001088;Juice Pomegranate;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093001088.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609300;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,CLARIFIED PINEAPPLE,CRANBERRY AND POMEGRANATE JUICE CONCENTRATES,SPARKLING WATER,NATURAL FLAVOR,CITRIC ACID,FRUIT AND VEGETABLE JUICE (COLOR);0.0;360.0;1.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;31.0;10.0;0.0;0.0;26.0;0.0;0;0.0;0.0;0.0
0836093002047;Juice Grapefruit;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093002047.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609300;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;4;;;;;;12.0;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE.AND GRAPEFRUIT JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,GUM ARABIC,RED RADISH JUICE (COLOR);0.0;360.0;1.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;31.0;10.0;0.0;0.0;29.0;0.0;0;0.0;0.0;0.0
0836093011025;Juice Blackberry;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093011025.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609301;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;1;;;;;;8.4;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,BLACKBERRY,RASPBERRY AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,RED GRAPE JUICE CONCENTRATE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).;0.0;250.0;1.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;22.0;7.0;0.0;0.0;20.0;0.0;0;30.0;0.0;0.0
0836093012046;Juice Grapefruit;50000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093012046.jpg;BI5TXW;Izze;http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg;http://www.izze.com;Pepsico;000012;http://www.pepsico.com;http://en.wikipedia.org/wiki/Pepsico;http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg;083609301;0021224000003;PepsiCo, Inc.;US;Purchase;10577;700 Anderson Hill Rd;;NY;;0;4;;;;;;8.4;;;GS1 US;US;PURE JUICE MADE FROM APPLE,WHITE GRAPE,ORANGE,GRAPEFRUIT AND ACEROLA JUICE CONCENTRATES,SPARKLING WATER,CITRIC ACID,NATURAL FLAVOR,GUM ARABIC,RED RADISH JUICE (COLOR),ASCORBIC ACID (VITAMIN C),NIACINAMIDE,PYRIDOXINE HYDROCHLORIDE (VITAMIN B6);0.0;250.0;1.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;22.0;7.0;0.0;0.0;20.0;0.0;0;30.0;0.0;0.0
